Date,Tournament,Surface,Rd,Rk,vRk,,Score,More,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
15_Mar_2021,Acapulco,Hard,QF,7,25,(2)Zverev d. (8)Casper Ruud [NOR],W/O,,,,,,,,,
15_Mar_2021,Acapulco,Hard,R16,7,54,(2)Zverev d. Laslo Djere [SRB],6-4 6-3,,1.22,10.50%,3.50%,73.70%,61.90%,40.00%,7-Apr,1:32
15_Mar_2021,Acapulco,Hard,R32,7,132,(2)Zverev d. (WC)Carlos Alcaraz [ESP],6-3 6-1,,1.7,22.90%,6.30%,60.40%,86.20%,42.10%,4-Mar,1:24
1_Mar_2021,Rotterdam,Hard,R32,7,43,Alexander Bublik [KAZ] d. (3)Zverev,7-5 6-3, (ch),0.84,1.70%,0.00%,63.80%,67.60%,47.60%,9-May,1:17
8_Feb_2021,Australian Open,Hard,QF,7,1,(1)Novak Djokovic [SRB] d. (6)Zverev,6-7(6) 6-2 6-4 7-6(6), (ch),1.01,16.70%,4.00%,64.30%,74.10%,48.90%,9-Mar,3:30
8_Feb_2021,Australian Open,Hard,R16,7,27,(6)Zverev d. (23)Dusan Lajovic [SRB],6-4 7-6(5) 6-3,,1.33,15.50%,3.10%,72.20%,75.70%,51.90%,3-Jan,2:21
8_Feb_2021,Australian Open,Hard,R32,7,36,(6)Zverev d. (32)Adrian Mannarino [FRA],6-3 6-3 6-1,,1.87,25.30%,8.00%,68.00%,88.20%,50.00%,3-Mar,1:43
8_Feb_2021,Australian Open,Hard,R64,7,172,(6)Zverev d. (Q)Maxime Cressy [USA],7-5 6-4 6-3,,1.55,17.20%,3.40%,71.30%,82.30%,60.00%,4-Apr,2:04
8_Feb_2021,Australian Open,Hard,R128,7,75,(6)Zverev d. Marcos Giron [USA],6-7(8) 7-6(5) 6-3 6-2,,1.78,14.40%,3.60%,69.40%,87.00%,58.80%,4-Feb,2:42
2_Feb_2021,Atp Cup,Hard,SF,7,4,Daniil Medvedev [RUS] d. Zverev,3-6 6-3 7-5, (ch),1.01,6.70%,8.60%,62.90%,74.20%,41.00%,11-Aug,2:37
2_Feb_2021,Atp Cup,Hard,RR,7,12,Zverev d. Denis Shapovalov [CAN],6-7(5) 6-3 7-6(4),,1.22,13.30%,6.20%,65.50%,82.40%,61.50%,4-Apr,2:55
2_Feb_2021,Atp Cup,Hard,RR,7,1,Novak Djokovic [SRB] d. Zverev,6-7(3) 6-2 7-5,,0.77,16.00%,8.00%,62.00%,71.00%,50.00%,6-Feb,2:33
16_Nov_2020,Tour Finals,Hard,RR,7,1,(1)Novak Djokovic [SRB] d. (5)Zverev,6-3 7-6(4),,1.1,21.10%,10.50%,75.40%,83.70%,35.70%,4-Mar,1:36
16_Nov_2020,Tour Finals,Hard,RR,7,4,(4)Daniil Medvedev [RUS] d. (5)Zverev,6-3 6-4, (ch),0.72,4.40%,10.30%,72.10%,69.40%,21.10%,9-Jun,1:29
16_Nov_2020,Tour Finals,Hard,RR,7,9,(5)Zverev d. (8)Diego Schwartzman [ARG],6-3 4-6 6-3,,1.29,12.20%,3.70%,73.20%,73.30%,45.50%,9-Jun,2:11
2_Nov_2020,Paris Masters,Hard,F,7,5,(3)Daniil Medvedev [RUS] d. (4)Zverev,5-7 6-4 6-1, (ch),0.7,10.80%,2.90%,74.50%,67.10%,34.60%,10-Jun,2:07
2_Nov_2020,Paris Masters,Hard,SF,7,2,(4)Zverev d. (1)Rafael Nadal [ESP],6-4 7-5, (ch),1.4,21.70%,1.70%,71.70%,79.10%,52.90%,3-Feb,1:39
2_Nov_2020,Paris Masters,Hard,QF,7,20,(4)Zverev d. (12)Stan Wawrinka [SUI],6-3 7-6(1),,1.41,12.90%,3.20%,74.20%,80.40%,37.50%,4-Feb,1:25
2_Nov_2020,Paris Masters,Hard,R16,7,36,(4)Zverev d. Adrian Mannarino [FRA],7-6(11) 6-7(7) 6-4,,1.23,16.80%,0.90%,69.90%,79.70%,44.10%,6-Mar,3:00
2_Nov_2020,Paris Masters,Hard,R32,7,42,(4)Zverev d. Miomir Kecmanovic [SRB],6-2 6-2,,2.68,19.00%,4.80%,61.90%,88.50%,68.80%,0/0,0:55
19_Oct_2020,Cologne 2,Hard,F,7,9,(1)Zverev d. (2)Diego Schwartzman [ARG],6-2 6-1, (ch),1.83,20.00%,0.00%,64.40%,82.80%,50.00%,1-Jan,1:11
19_Oct_2020,Cologne 2,Hard,SF,7,46,(1)Zverev d. (WC)Jannik Sinner [ITA],7-6(3) 6-3,,1.13,8.90%,7.60%,59.50%,78.70%,34.40%,8-May,1:48
19_Oct_2020,Cologne 2,Hard,QF,7,41,(1)Zverev d. (8)Adrian Mannarino [FRA],6-4 6-7(5) 6-4,,1.29,16.30%,9.20%,65.30%,82.80%,44.10%,7-May,2:40
19_Oct_2020,Cologne 2,Hard,R16,7,44,(1)Zverev d. John Millman [AUS],6-0 3-6 6-3,,1.35,6.30%,12.50%,66.30%,79.20%,44.40%,7-Jun,1:54
12_Oct_2020,Cologne 1,Hard,F,7,22,(1)Zverev d. (3)Felix Auger Aliassime [CAN],6-3 6-3, (ch),1.76,2.10%,10.60%,53.20%,80.00%,68.20%,3-Feb,1:19
12_Oct_2020,Cologne 1,Hard,SF,7,71,(1)Zverev d. Alejandro Davidovich Fokina [ESP],7-5 7-6(3),,1.13,13.70%,4.10%,64.40%,72.30%,61.50%,2-Jan,1:56
12_Oct_2020,Cologne 1,Hard,QF,7,92,(1)Zverev d. (Q)Lloyd Harris [RSA],6-4 3-6 6-0,,1.35,11.90%,4.50%,71.60%,68.80%,63.20%,4-Feb,1:45
12_Oct_2020,Cologne 1,Hard,R16,7,61,(1)Zverev d. Fernando Verdasco [ESP],6-4 6-1,,2.93,18.40%,0.00%,65.80%,84.00%,84.60%,0/0,1:03
28_Sep_2020,Roland Garros,Clay,R16,7,75,Jannik Sinner [ITA] d. (6)Zverev,6-3 6-3 4-6 6-3,,0.94,2.80%,3.70%,65.70%,71.80%,40.50%,6-Jan,3:01
28_Sep_2020,Roland Garros,Clay,R32,7,110,(6)Zverev d. (Q)Marco Cecchinato [ITA],6-1 7-5 6-3,,1.71,13.30%,6.70%,62.70%,85.10%,50.00%,2-Jan,1:47
28_Sep_2020,Roland Garros,Clay,R64,7,78,(6)Zverev d. Pierre Hugues Herbert [FRA],2-6 6-4 7-6(5) 4-6 6-4,,1,6.10%,6.70%,67.90%,70.50%,41.50%,14-Jul,3:59
28_Sep_2020,Roland Garros,Clay,R128,7,92,(6)Zverev d. Dennis Novak [AUT],7-5 6-2 6-4,,1.87,12.50%,2.50%,72.50%,82.80%,59.10%,2-Jan,2:05
31_Aug_2020,US Open,Hard,F,7,3,(2)Dominic Thiem [AUT] d. (5)Zverev,2-6 4-6 6-4 6-3 7-6(6), (ch),0.98,9.60%,9.60%,64.30%,70.30%,41.10%,13-Jun,4:02
31_Aug_2020,US Open,Hard,SF,7,27,(5)Zverev d. (20)Pablo Carreno Busta [ESP],3-6 2-6 6-3 6-4 6-3, (ch),1.12,17.40%,5.80%,62.30%,77.90%,36.50%,16-Sep,3:23
31_Aug_2020,US Open,Hard,QF,7,32,(5)Zverev d. (27)Borna Coric [CRO],1-6 7-6(5) 7-6(1) 6-3, (ch),0.99,12.80%,8.50%,70.90%,76.00%,41.50%,15-Nov,3:25
31_Aug_2020,US Open,Hard,R16,7,99,(5)Zverev d. Alejandro Davidovich Fokina [ESP],6-2 6-2 6-1,,1.7,23.40%,2.60%,66.20%,74.50%,50.00%,7-Jun,1:34
31_Aug_2020,US Open,Hard,R32,7,39,(5)Zverev d. (32)Adrian Mannarino [FRA],6-7(4) 6-4 6-2 6-2,,1.36,12.10%,9.50%,62.90%,79.50%,51.20%,8-Jun,2:52
31_Aug_2020,US Open,Hard,R64,7,223,(5)Zverev d. Brandon Nakashima [USA],7-5 6-7(8) 6-3 6-1,,1.3,18.60%,7.80%,75.20%,83.50%,34.40%,5-May,2:55
31_Aug_2020,US Open,Hard,R128,7,117,(5)Zverev d. Kevin Anderson [RSA],7-6(2) 5-7 6-3 7-5,,1.17,13.30%,4.40%,67.40%,85.70%,45.50%,5-Mar,3:07
24_Aug_2020,Cincinnati Masters,Hard,R32,7,134,(WC)Andy Murray [GBR] d. (5)Zverev,6-3 3-6 7-5,,0.95,10.80%,11.80%,52.70%,73.50%,45.50%,8-Apr,2:31
24_Feb_2020,Acapulco,Hard,R16,7,66,(Q)Tommy Paul [USA] d. (2)Zverev,6-3 6-4, (ch),0.9,5.10%,15.30%,54.20%,84.40%,40.70%,8-Jun,1:28
24_Feb_2020,Acapulco,Hard,R32,7,119,(2)Zverev d. (Q)Jason Jung [TPE],7-6(6) 6-1,,1.6,22.20%,14.80%,70.40%,84.20%,50.00%,0/2,1:12
20_Jan_2020,Australian Open,Hard,SF,7,5,(5)Dominic Thiem [AUT] d. (7)Zverev,3-6 6-4 7-6(3) 7-6(4), (ch),1,12.60%,2.40%,81.10%,68.00%,50.00%,9-May,3:42
20_Jan_2020,Australian Open,Hard,QF,7,15,(7)Zverev d. (15)Stan Wawrinka [SUI],1-6 6-3 6-4 6-2, (ch),1.22,14.00%,1.10%,79.60%,75.70%,42.10%,6-Mar,2:19
20_Jan_2020,Australian Open,Hard,R16,7,16,(7)Zverev d. (17)Andrey Rublev [RUS],6-4 6-4 6-4, (ch),1.93,15.30%,4.20%,75.00%,90.70%,61.10%,0/0,1:37
20_Jan_2020,Australian Open,Hard,R32,7,51,(7)Zverev d. Fernando Verdasco [ESP],6-2 6-2 6-4, (ch),1.48,18.30%,3.70%,74.40%,77.00%,38.10%,5-Apr,1:56
20_Jan_2020,Australian Open,Hard,R64,7,98,(7)Zverev d. Egor Gerasimov [BLR],7-6(5) 6-4 7-5,,2.08,10.60%,0.00%,77.60%,86.40%,68.40%,2-Jan,2:19
20_Jan_2020,Australian Open,Hard,R128,7,77,(7)Zverev d. Marco Cecchinato [ITA],6-4 7-6(4) 6-3,,1.38,7.30%,3.70%,84.40%,71.70%,47.10%,11-Aug,2:23
6_Jan_2020,Atp Cup,Hard,RR,7,6,Stefanos Tsitsipas [GRE] d. Zverev,6-1 6-4, (ch),0.48,3.60%,18.20%,45.50%,64.00%,36.70%,7-Mar,1:13
6_Jan_2020,Atp Cup,Hard,RR,7,14,Denis Shapovalov [CAN] d. Zverev,6-2 6-2, (ch),0.54,3.80%,13.50%,53.80%,67.90%,29.20%,5-Jan,1:10
6_Jan_2020,Atp Cup,Hard,RR,7,18,Alex De Minaur [AUS] d. Zverev,4-6 7-6(3) 6-2, (ch),0.87,9.40%,13.20%,65.10%,75.40%,32.40%,12-Aug,2:44
11_Nov_2019,Tour Finals,Hard,SF,7,5,(5)Dominic Thiem [AUT] d. (7)Zverev,7-5 6-3, (ch),0.77,12.10%,6.10%,75.80%,68.00%,50.00%,5-Mar,1:34
11_Nov_2019,Tour Finals,Hard,RR,7,1,(7)Zverev d. (1)Rafael Nadal [ESP],6-2 6-4, (ch),1.84,22.40%,4.10%,69.40%,88.20%,46.70%,0/0,1:24
11_Nov_2019,Tour Finals,Hard,RR,7,4,(7)Zverev d. (4)Daniil Medvedev [RUS],6-4 7-6(4), (ch),1.05,12.70%,4.80%,81.00%,88.20%,33.30%,0/0,1:18
11_Nov_2019,Tour Finals,Hard,RR,7,6,(6)Stefanos Tsitsipas [GRE] d. (7)Zverev,6-3 6-2, (ch),0.53,9.80%,3.90%,64.70%,72.70%,27.80%,7-Apr,1:13
28_Oct_2019,Paris Masters,Hard,R16,6,28,Denis Shapovalov [CAN] d. (6)Zverev,6-2 5-7 6-2, (ch),0.78,5.40%,5.40%,63.40%,64.40%,38.20%,17-Dec,2:09
28_Oct_2019,Paris Masters,Hard,R32,6,49,(6)Zverev d. Fernando Verdasco [ESP],6-1 6-3,,3.5,23.70%,2.60%,78.90%,86.70%,87.50%,2-Feb,0:56
21_Oct_2019,Basel,Hard,R32,6,31,Taylor Fritz [USA] d. (2)Zverev,7-6(7) 6-4, (ch),0.87,11.80%,5.90%,64.70%,79.50%,45.80%,3-Feb,1:24
7_Oct_2019,Shanghai Masters,Hard,F,6,4,(3)Daniil Medvedev [RUS] d. (5)Zverev,6-4 6-1, (ch),0.67,14.60%,6.30%,64.60%,64.50%,23.50%,5-Jan,1:13
7_Oct_2019,Shanghai Masters,Hard,SF,6,13,(5)Zverev d. (11)Matteo Berrettini [ITA],6-3 6-4, (ch),2.15,23.40%,2.10%,80.90%,89.50%,66.70%,0/0,1:07
7_Oct_2019,Shanghai Masters,Hard,QF,6,3,(5)Zverev d. (2)Roger Federer [SUI],6-3 6-7(7) 6-3, (ch),1.43,18.90%,1.10%,77.80%,77.10%,60.00%,3-Jan,2:04
7_Oct_2019,Shanghai Masters,Hard,R16,6,33,(5)Zverev d. Andrey Rublev [RUS],6-0 7-6(4), (ch),1.45,27.90%,11.50%,65.60%,77.50%,42.90%,7-May,1:24
7_Oct_2019,Shanghai Masters,Hard,R32,6,71,(5)Zverev d. (Q)Jeremy Chardy [FRA],7-6(13) 7-6(3), (ch),1.32,26.60%,3.80%,73.40%,82.80%,52.40%,3-Jan,1:47
30_Sep_2019,Beijing,Hard,SF,6,7,(3)Stefanos Tsitsipas [GRE] d. (2)Zverev,7-6(6) 6-4, (ch),0.87,4.90%,2.50%,74.10%,58.30%,47.60%,8-Apr,1:51
30_Sep_2019,Beijing,Hard,QF,6,55,(2)Zverev d. Sam Querrey [USA],7-6(3) 6-2, (ch),1.4,9.80%,0.00%,73.80%,82.20%,62.50%,1-Jan,1:12
30_Sep_2019,Beijing,Hard,R16,6,20,(2)Zverev d. Felix Auger Aliassime [CAN],6-3 6-1, (ch),2.79,12.80%,5.10%,69.20%,92.60%,58.30%,0/0,1:02
30_Sep_2019,Beijing,Hard,R32,6,46,(2)Zverev d. (WC)Frances Tiafoe [USA],6-3 6-2, (ch),1.59,18.90%,5.70%,69.80%,78.40%,62.50%,1-Jan,1:10
20_Sep_2019,Laver Cup,Hard,RR,6,24,Zverev d. Milos Raonic [CAN],6-4 3-6 [10-4], (ch),,,,,,,,
20_Sep_2019,Laver Cup,Hard,RR,6,20,John Isner [USA] d. Zverev,6-7(2) 6-4 [10-1], (ch),,,,,,,,
26_Aug_2019,US Open,Hard,R16,6,21,(20)Diego Schwartzman [ARG] d. (6)Zverev,3-6 6-2 6-4 6-3, (ch),0.82,8.60%,13.30%,63.30%,61.70%,31.90%,18-Oct,3:08
26_Aug_2019,US Open,Hard,R32,6,80,(6)Zverev d. Aljaz Bedene [SLO],6-7(4) 7-6(4) 6-3 7-6(3),,1.28,17.00%,4.80%,71.40%,80.00%,50.00%,6-Apr,3:36
26_Aug_2019,US Open,Hard,R64,6,45,(6)Zverev d. Frances Tiafoe [USA],6-3 3-6 6-2 2-6 6-3,,0.96,14.40%,7.20%,62.70%,75.00%,45.60%,11-Aug,3:09
26_Aug_2019,US Open,Hard,R128,6,41,(6)Zverev d. Radu Albot [MDA],6-1 6-3 3-6 4-6 6-2,,1.28,7.60%,6.70%,66.40%,69.60%,47.50%,7-Feb,3:10
12_Aug_2019,Cincinnati Masters,Hard,R32,6,58,(Q)Miomir Kecmanovic [SRB] d. (7)Zverev,6-7(4) 6-2 6-4, (ch),0.91,9.60%,21.30%,53.20%,80.00%,36.40%,8-Feb,2:18
5_Aug_2019,Canada Masters,Hard,QF,7,8,(6)Karen Khachanov [RUS] d. (3)Zverev,6-3 6-3, (ch),0.59,5.70%,15.10%,64.20%,70.60%,31.60%,8-May,1:14
5_Aug_2019,Canada Masters,Hard,R16,7,17,(3)Zverev d. (13)Nikoloz Basilashvili [GEO],7-5 5-7 7-6(5), (ch),1.09,15.00%,14.00%,67.00%,73.10%,39.40%,0/5,2:44
5_Aug_2019,Canada Masters,Hard,R32,7,62,(3)Zverev d. Cameron Norrie [GBR],7-6(4) 6-4,,1.11,12.00%,6.00%,65.10%,77.80%,44.80%,6-Jun,1:40
22_Jul_2019,Hamburg,Clay,SF,5,16,(4)Nikoloz Basilashvili [GEO] d. (2)Zverev,6-4 4-6 7-6(5), (ch),1.01,12.30%,7.90%,60.50%,71.00%,40.00%,8-Apr,3:07
22_Jul_2019,Hamburg,Clay,QF,5,58,(2)Zverev d. Filip Krajinovic [SRB],2-6 7-5 6-2,,1.05,14.80%,6.20%,70.40%,68.40%,37.50%,5-Jan,2:20
22_Jul_2019,Hamburg,Clay,R16,5,67,(2)Zverev d. Federico Delbonis [ARG],6-4 7-6(2),,1.3,8.70%,4.30%,65.20%,71.10%,62.50%,8-Jun,1:45
22_Jul_2019,Hamburg,Clay,R32,5,38,(2)Zverev d. Nicolas Jarry [CHI],6-4 6-2,,1.34,9.10%,3.60%,61.80%,79.40%,47.60%,5-Apr,1:11
1_Jul_2019,Wimbledon,Grass,R128,5,124,(Q)Jiri Vesely [CZE] d. (6)Zverev,4-6 6-3 6-2 7-5, (ch),0.8,21.20%,3.50%,68.10%,74.00%,38.90%,8-Mar,2:31
17_Jun_2019,Halle,Grass,QF,5,33,David Goffin [BEL] d. (2)Zverev,3-6 6-1 7-6(3),,0.89,13.20%,8.50%,66.00%,72.90%,33.30%,15-Nov,2:16
17_Jun_2019,Halle,Grass,R16,5,76,(2)Zverev d. Steve Johnson [USA],6-3 7-5,,1.74,20.80%,5.70%,73.60%,84.60%,57.10%,2-Feb,1:16
17_Jun_2019,Halle,Grass,R32,5,66,(2)Zverev d. Robin Haase [NED],6-4 7-5,,1.18,15.00%,8.80%,61.30%,71.40%,45.20%,11-Sep,1:45
10_Jun_2019,Stuttgart,Grass,R16,5,170,(Q)Dustin Brown [GER] d. (1)Zverev,6-4 6-7(3) 6-3, (ch),0.96,20.20%,13.50%,69.20%,81.90%,28.10%,10-Jul,2:00
27_May_2019,Roland Garros,Clay,QF,5,1,(1)Novak Djokovic [SRB] d. (5)Zverev,7-5 6-2 6-2,,0.69,11.90%,9.50%,69.00%,65.50%,34.60%,11-May,2:09
27_May_2019,Roland Garros,Clay,R16,5,12,(5)Zverev d. (9)Fabio Fognini [ITA],3-6 6-2 6-2 7-6(5),,1.08,10.20%,8.80%,70.10%,69.80%,53.70%,9-Jul,2:55
27_May_2019,Roland Garros,Clay,R32,5,35,(5)Zverev d. (30)Dusan Lajovic [SRB],6-4 6-2 4-6 1-6 6-2,,1,13.00%,10.10%,61.60%,72.90%,34.00%,17-Oct,3:03
27_May_2019,Roland Garros,Clay,R64,5,148,(5)Zverev d. (Q)Mikael Ymer [SWE],6-1 6-3 7-6(3),,1.48,13.60%,3.40%,65.90%,82.80%,50.00%,4-Mar,1:59
27_May_2019,Roland Garros,Clay,R128,5,56,(5)Zverev d. John Millman [AUS],7-6(4) 6-3 2-6 6-7(5) 6-3,,1.09,10.30%,8.50%,70.90%,73.50%,37.50%,13-Jun,4:08
20_May_2019,Geneva,Clay,F,5,75,(1)Zverev d. Nicolas Jarry [CHI],6-3 3-6 7-6(8), (ch),1.13,2.80%,7.30%,66.10%,75.00%,54.10%,7-Jun,2:35
20_May_2019,Geneva,Clay,SF,5,84,(1)Zverev d. Federico Delbonis [ARG],7-5 6-7(6) 6-3,,1.5,16.00%,6.40%,67.00%,81.00%,48.40%,6-Mar,2:38
20_May_2019,Geneva,Clay,QF,5,92,(1)Zverev d. Hugo Dellien [BOL],7-5 3-6 6-3,,1.13,18.10%,4.30%,67.00%,81.00%,29.00%,8-May,2:21
20_May_2019,Geneva,Clay,R16,5,80,(1)Zverev d. Ernests Gulbis [LAT],6-2 6-1,,1.63,10.00%,10.00%,70.00%,81.00%,27.80%,9-Aug,1:05
13_May_2019,Rome Masters,Clay,R32,5,33,(WC)Matteo Berrettini [ITA] d. (4)Zverev,7-5 7-5, (ch),0.87,14.70%,8.00%,61.30%,80.40%,27.60%,8-Apr,1:48
6_May_2019,Madrid Masters,Clay,QF,4,9,(8)Stefanos Tsitsipas [GRE] d. (3)Zverev,7-5 3-6 6-2,,0.9,8.30%,4.20%,69.80%,68.70%,55.20%,8-May,2:10
6_May_2019,Madrid Masters,Clay,R16,4,52,(3)Zverev d. (Q)Hubert Hurkacz [POL],3-6 6-4 6-4, (ch),1.04,6.40%,10.30%,67.90%,67.90%,40.00%,0/4,2:09
6_May_2019,Madrid Masters,Clay,R32,4,144,(3)Zverev d. (WC)David Ferrer [ESP],6-4 6-1, (ch),1.57,8.20%,10.20%,61.20%,76.70%,52.60%,3-Feb,1:10
29_Apr_2019,Munich,Clay,QF,3,47,Cristian Garin [CHI] d. (1)Zverev,6-4 5-7 7-5, (ch),0.97,15.10%,5.40%,75.30%,64.30%,34.80%,10-Mar,2:11
29_Apr_2019,Munich,Clay,R16,3,80,(1)Zverev d. Juan Ignacio Londero [ARG],7-5 6-1,,1.53,11.80%,7.80%,56.90%,79.30%,50.00%,0/2,1:04
22_Apr_2019,Barcelona,Clay,R32,3,81,(LL)Nicolas Jarry [CHI] d. (2)Zverev,3-6 7-5 7-6(5), (ch),0.99,8.00%,8.90%,66.10%,68.90%,36.80%,10-Jun,2:33
15_Apr_2019,Monte Carlo Masters,Clay,R16,3,18,(13)Fabio Fognini [ITA] d. (3)Zverev,7-6(6) 6-1,,0.69,9.40%,6.30%,70.30%,66.70%,36.80%,7-Apr,1:30
15_Apr_2019,Monte Carlo Masters,Clay,R32,3,33,(3)Zverev d. (WC)Felix Auger Aliassime [CAN],6-1 6-4,,1.45,0.00%,6.40%,68.10%,65.60%,46.70%,3-Jan,1:18
8_Apr_2019,Marrakech,Clay,R16,3,60,Jaume Munar [ESP] d. (1)Zverev,7-6(1) 2-6 6-3, (ch),0.9,6.70%,7.80%,67.80%,59.00%,44.80%,6-Feb,2:25
8_Apr_2019,Marrakech,Clay,R32,3,104,(1)Zverev d. Denis Istomin [UZB],6-4 6-4,,1.45,22.40%,3.40%,62.10%,86.10%,54.50%,3-Mar,1:21
18_Mar_2019,Miami Masters,Hard,R64,3,155,(WC)David Ferrer [ESP] d. (2)Zverev,2-6 7-5 6-3, (ch),0.95,9.00%,12.00%,55.00%,69.10%,40.00%,14-Sep,2:22
4_Mar_2019,Indian Wells Masters,Hard,R32,3,55,Jan Lennard Struff [GER] d. (3)Zverev,6-3 6-1, (ch),0.53,5.90%,5.90%,60.80%,64.50%,25.00%,9-May,1:10
4_Mar_2019,Indian Wells Masters,Hard,R64,3,50,(3)Zverev d. Martin Klizan [SVK],6-3 2-0 RET,,1.62,14.70%,2.90%,52.90%,77.80%,56.30%,3-Feb,0:58
25_Feb_2019,Acapulco,Hard,F,3,72,Nick Kyrgios [AUS] d. (2)Zverev,6-3 6-4, (ch),1.04,14.30%,2.00%,73.50%,72.20%,38.50%,5-Feb,1:30
25_Feb_2019,Acapulco,Hard,SF,3,64,(2)Zverev d. Cameron Norrie [GBR],7-6(0) 6-3, (ch),1.45,16.10%,6.50%,67.70%,81.00%,65.00%,3-Feb,1:20
25_Feb_2019,Acapulco,Hard,QF,3,26,(2)Zverev d. (5)Alex De Minaur [AUS],6-4 6-4,,1.45,26.00%,2.00%,64.00%,90.60%,61.10%,0/0,1:15
25_Feb_2019,Acapulco,Hard,R16,3,145,(2)Zverev d. (WC)David Ferrer [ESP],7-6(0) 6-1, (ch),1.58,14.50%,9.70%,59.70%,78.40%,60.00%,4-Mar,1:28
25_Feb_2019,Acapulco,Hard,R32,3,133,(2)Zverev d. (Q)Alexei Popyrin [AUS],6-3 6-3,,2.75,30.20%,4.70%,62.80%,96.30%,62.50%,0/0,1:10
1_Feb_2019,Davis Cup QLS R1: GER vs HUN,Hard,RR,3,,Zverev d. Peter Nagy [HUN],6-2 6-2,,2.15,25.60%,2.30%,74.40%,84.40%,54.50%,0/0,1:09
1_Feb_2019,Davis Cup QLS R1: GER vs HUN,Hard,RR,3,552,Zverev d. Gabor Borsos [HUN],6-3 6-4,,2.52,19.10%,4.30%,74.50%,94.30%,58.30%,0/0,1:02
14_Jan_2019,Australian Open,Hard,R16,4,17,(16)Milos Raonic [CAN] d. (4)Zverev,6-1 6-1 7-6(5), (ch),0.63,6.70%,11.10%,62.20%,67.90%,35.30%,14/20,1:59
14_Jan_2019,Australian Open,Hard,R32,4,155,(4)Zverev d. (WC)Alex Bolt [AUS],6-3 6-3 6-2,,1.43,16.50%,4.70%,64.70%,70.90%,63.30%,6-May,1:52
14_Jan_2019,Australian Open,Hard,R64,4,36,(4)Zverev d. Jeremy Chardy [FRA],7-6(5) 6-4 5-7 6-7(6) 6-1,,1.17,17.40%,7.80%,69.50%,81.00%,49.00%,13-Oct,3:46
14_Jan_2019,Australian Open,Hard,R128,4,67,(4)Zverev d. Aljaz Bedene [SLO],6-4 6-1 6-4, (ch),1.54,14.30%,7.80%,59.70%,82.60%,45.20%,3-Jan,1:55
12_Nov_2018,Tour Finals,Hard,F,5,1,(3)Zverev d. (1)Novak Djokovic [SRB],6-4 6-3, (ch),1.49,21.70%,6.50%,71.70%,78.80%,53.80%,0/1,1:20
12_Nov_2018,Tour Finals,Hard,SF,5,3,(3)Zverev d. (2)Roger Federer [SUI],7-5 7-6(5), (ch),1.46,10.80%,1.50%,66.20%,88.40%,63.60%,3-Feb,1:35
12_Nov_2018,Tour Finals,Hard,RR,5,10,(3)Zverev d. (8)John Isner [USA],7-6(5) 6-3, (ch),1.37,28.10%,3.10%,75.00%,85.40%,56.30%,1-Jan,1:21
12_Nov_2018,Tour Finals,Hard,RR,5,7,(3)Zverev d. (5)Marin Cilic [CRO],7-6(5) 7-6(1), (ch),1.24,9.50%,4.80%,63.10%,75.50%,48.40%,5-Mar,2:06
12_Nov_2018,Tour Finals,Hard,RR,5,1,(1)Novak Djokovic [SRB] d. (3)Zverev,6-4 6-1, (ch),0.59,18.00%,4.00%,60.00%,66.70%,35.00%,5-Feb,1:16
29_Oct_2018,Paris Masters,Hard,QF,5,18,Karen Khachanov [RUS] d. (4)Zverev,6-1 6-2, (ch),0.5,7.40%,10.30%,69.10%,55.30%,19.00%,11-May,1:10
29_Oct_2018,Paris Masters,Hard,R16,5,19,(4)Zverev d. (15)Diego Schwartzman [ARG],6-4 6-2, (ch),1.43,12.10%,5.20%,65.50%,84.20%,40.00%,4-Apr,1:21
29_Oct_2018,Paris Masters,Hard,R32,5,44,(4)Zverev d. Frances Tiafoe [USA],6-4 6-4, (ch),1.19,5.60%,6.90%,50.00%,77.80%,47.20%,10-Aug,1:44
22_Oct_2018,Basel,Hard,SF,5,93,(Q)Marius Copil [ROU] d. (2)Zverev,6-3 6-7(6) 6-4, (ch),1.12,9.60%,8.50%,62.80%,81.40%,48.60%,3-Jan,2:31
22_Oct_2018,Basel,Hard,QF,5,26,(2)Zverev d. (8)Roberto Bautista Agut [ESP],7-5 6-3, (ch),1.33,17.60%,8.80%,55.90%,81.60%,40.00%,7-May,1:45
22_Oct_2018,Basel,Hard,R16,5,174,(2)Zverev d. (Q)Alexei Popyrin [AUS],6-4 6-4, (ch),2.18,14.30%,2.00%,53.10%,92.30%,73.90%,0/0,1:10
22_Oct_2018,Basel,Hard,R32,5,47,(2)Zverev d. Robin Haase [NED],6-4 7-5, (ch),1.07,9.10%,6.50%,61.00%,72.30%,43.30%,10-Aug,1:29
8_Oct_2018,Shanghai Masters,Hard,SF,5,3,(2)Novak Djokovic [SRB] d. (4)Zverev,6-2 6-1, (ch),0.53,5.90%,8.80%,55.90%,52.60%,40.00%,6-Feb,1:00
8_Oct_2018,Shanghai Masters,Hard,QF,5,14,(4)Zverev d. (11)Kyle Edmund [GBR],6-4 6-4, (ch),1.44,7.40%,3.70%,64.80%,77.10%,73.70%,1-Jan,1:11
8_Oct_2018,Shanghai Masters,Hard,R16,5,33,(4)Zverev d. Alex De Minaur [AUS],6-1 6-4, (ch),1.84,11.50%,3.80%,65.40%,82.40%,61.10%,5-May,1:09
