Date,Tournament,Surface,Rd,Rk,vRk,,Score,More,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
31_May_2021,Roland Garros,Clay,R128,2,37,(2)Medvedev d. Alexander Bublik [KAZ],6-3 6-3 7-5,,1.45,7.80%,4.40%,47.80%,79.10%,53.20%,9-Jun,1:54
10_May_2021,Rome Masters,Clay,R32,2,27,Aslan Karatsev [RUS] d. (3)Medvedev,6-2 6-4,,0.55,8.60%,1.70%,65.50%,60.50%,60.00%,6-Mar,1:17
3_May_2021,Madrid Masters,Clay,R16,3,25,(16)Cristian Garin [CHI] d. (2)Medvedev,6-4 6-7(2) 6-1,,0.76,3.90%,3.90%,64.10%,71.20%,45.90%,9-Jun,2:29
3_May_2021,Madrid Masters,Clay,R32,3,49,(2)Medvedev d. Alejandro Davidovich Fokina [ESP],4-6 6-4 6-2,,1.34,6.00%,3.60%,77.10%,70.30%,57.90%,8-May,2:12
22_Mar_2021,Miami Masters,Hard,QF,2,12,(7)Roberto Bautista Agut [ESP] d. (1)Medvedev,6-4 6-2,,0.65,12.10%,4.50%,68.20%,66.70%,33.30%,7-Apr,1:32
22_Mar_2021,Miami Masters,Hard,R16,2,58,(1)Medvedev d. Frances Tiafoe [USA],6-4 6-3, (ch),1.58,18.30%,5.00%,63.30%,78.90%,59.10%,3-Feb,1:32
22_Mar_2021,Miami Masters,Hard,R32,2,86,(1)Medvedev d. Alexei Popyrin [AUS],7-6(3) 6-7(7) 6-4,,1.43,10.20%,6.10%,50.00%,91.80%,55.10%,0/1,2:37
22_Mar_2021,Miami Masters,Hard,R64,2,1020,(1)Medvedev d. (PR)Yen Hsun Lu [TPE],6-2 6-2,,2.35,20.90%,2.30%,60.50%,84.60%,58.80%,4-Mar,0:56
8_Mar_2021,Marseille,Hard,F,3,93,(1)Medvedev d. Pierre Hugues Herbert [FRA],6-4 6-7(4) 6-4, (ch),1.17,13.30%,2.00%,66.30%,83.10%,45.50%,5-Apr,2:11
8_Mar_2021,Marseille,Hard,SF,3,287,(1)Medvedev d. (Q)Matthew Ebden [AUS],6-4 3-0 RET,,2.21,16.70%,2.80%,77.80%,78.60%,75.00%,3-Mar,0:58
8_Mar_2021,Marseille,Hard,QF,3,34,(1)Medvedev d. (5)Jannik Sinner [ITA],6-2 6-4, (ch),1.65,14.00%,6.00%,70.00%,80.00%,60.00%,1-Jan,1:15
8_Mar_2021,Marseille,Hard,R16,3,76,(1)Medvedev d. Egor Gerasimov [BLR],6-2 6-4,,1.7,11.50%,5.80%,55.80%,82.80%,65.20%,1-Jan,1:11
1_Mar_2021,Rotterdam,Hard,R32,3,27,Dusan Lajovic [SRB] d. (1)Medvedev,7-6(4) 6-4,,0.74,15.20%,10.10%,57.00%,71.10%,47.10%,8-Jun,1:34
8_Feb_2021,Australian Open,Hard,F,4,1,(1)Novak Djokovic [SRB] d. (4)Medvedev,7-5 6-2 6-2, (ch),0.73,7.80%,5.20%,63.60%,69.40%,32.10%,11-Apr,1:53
8_Feb_2021,Australian Open,Hard,SF,4,6,(4)Medvedev d. (5)Stefanos Tsitsipas [GRE],6-4 6-2 7-5, (ch),1.74,20.70%,2.40%,68.30%,87.50%,46.20%,3-Feb,2:09
8_Feb_2021,Australian Open,Hard,QF,4,8,(4)Medvedev d. (7)Andrey Rublev [RUS],7-5 6-3 6-2, (ch),1.32,15.60%,4.40%,60.00%,79.60%,52.80%,5-Apr,2:05
8_Feb_2021,Australian Open,Hard,R16,4,192,(4)Medvedev d. Mackenzie Mcdonald [USA],6-4 6-2 6-3, (ch),1.52,9.90%,2.80%,64.80%,78.30%,60.00%,0/1,1:29
8_Feb_2021,Australian Open,Hard,R32,4,33,(4)Medvedev d. (28)Filip Krajinovic [SRB],6-3 6-3 4-6 3-6 6-0, (ch),1.2,11.50%,3.10%,53.80%,77.10%,51.70%,11-Aug,3:06
8_Feb_2021,Australian Open,Hard,R64,4,99,(4)Medvedev d. Roberto Carballes Baena [ESP],6-2 7-5 6-1, (ch),2.01,17.10%,3.90%,64.50%,85.70%,48.10%,4-Feb,1:44
8_Feb_2021,Australian Open,Hard,R128,4,63,(4)Medvedev d. Vasek Pospisil [CAN],6-2 6-2 6-4, (ch),1.7,10.80%,2.70%,67.60%,78.00%,66.70%,1-Jan,1:47
2_Feb_2021,Atp Cup,Hard,F,4,10,Medvedev d. Matteo Berrettini [ITA],6-4 6-2, (ch),1.81,7.70%,5.80%,65.40%,82.40%,61.10%,2-Feb,1:20
2_Feb_2021,Atp Cup,Hard,SF,4,7,Medvedev d. Alexander Zverev [GER],3-6 6-3 7-5, (ch),0.99,11.20%,12.10%,52.30%,82.10%,39.20%,11-Sep,2:37
2_Feb_2021,Atp Cup,Hard,RR,4,41,Medvedev d. Kei Nishikori [JPN],6-2 6-4,,1.6,18.80%,2.10%,70.80%,79.40%,50.00%,0/1,1:15
2_Feb_2021,Atp Cup,Hard,RR,4,9,Medvedev d. Diego Schwartzman [ARG],7-5 6-3,,1.23,12.50%,6.30%,67.20%,67.40%,42.90%,5-Feb,1:39
16_Nov_2020,Tour Finals,Hard,F,4,3,(4)Medvedev d. (3)Dominic Thiem [AUT],4-6 7-6(2) 6-4, (ch),1.07,10.90%,2.70%,60.00%,77.30%,54.50%,4-Mar,2:42
16_Nov_2020,Tour Finals,Hard,SF,4,2,(4)Medvedev d. (2)Rafael Nadal [ESP],3-6 7-6(4) 6-3, (ch),1.32,15.90%,3.70%,69.50%,77.20%,48.00%,4-Jan,2:35
16_Nov_2020,Tour Finals,Hard,RR,4,1,(4)Medvedev d. (1)Novak Djokovic [SRB],6-3 6-3, (ch),1.59,17.90%,7.10%,67.90%,78.90%,61.10%,1-Jan,1:21
16_Nov_2020,Tour Finals,Hard,RR,4,7,(4)Medvedev d. (5)Alexander Zverev [GER],6-3 6-4, (ch),1.39,6.30%,3.20%,66.70%,73.80%,57.10%,6-May,1:29
16_Nov_2020,Tour Finals,Hard,RR,4,9,(4)Medvedev d. (8)Diego Schwartzman [ARG],6-3 6-3,,1.61,7.40%,1.90%,74.10%,87.50%,35.70%,2-Feb,1:13
2_Nov_2020,Paris Masters,Hard,F,5,7,(3)Medvedev d. (4)Alexander Zverev [GER],5-7 6-4 6-1, (ch),1.42,16.90%,2.40%,57.80%,79.20%,60.00%,7-Jun,2:07
2_Nov_2020,Paris Masters,Hard,SF,5,17,(3)Medvedev d. (10)Milos Raonic [CAN],6-4 7-6(4), (ch),1.3,10.00%,4.30%,72.90%,80.40%,52.60%,7-Jun,1:37
2_Nov_2020,Paris Masters,Hard,QF,5,9,(3)Medvedev d. (6)Diego Schwartzman [ARG],6-3 6-1, (ch),3.7,21.60%,5.40%,75.70%,96.40%,55.60%,0/0,1:02
2_Nov_2020,Paris Masters,Hard,R16,5,25,(3)Medvedev d. (16)Alex De Minaur [AUS],5-7 6-2 6-2,,1.24,16.70%,2.60%,64.10%,74.00%,53.60%,3-Jan,1:51
2_Nov_2020,Paris Masters,Hard,R32,5,86,(3)Medvedev d. (SE)Kevin Anderson [RSA],6-6 RET,,2.16,20.60%,0.00%,73.50%,92.00%,66.70%,1-Jan,0:47
26_Oct_2020,Vienna,Hard,QF,6,111,(PR)Kevin Anderson [RSA] d. (4)Medvedev,6-4 7-6(5),,0.71,13.90%,5.60%,54.20%,82.10%,51.50%,7-Jun,1:29
26_Oct_2020,Vienna,Hard,R16,6,81,(4)Medvedev d. (Q)Vasek Pospisil [CAN],4-6 6-3 6-2,,1.4,20.70%,4.90%,62.20%,80.40%,58.10%,6-May,1:58
26_Oct_2020,Vienna,Hard,R32,6,127,(4)Medvedev d. (LL)Jason Jung [TPE],6-3 6-1,,1.88,7.80%,7.80%,51.00%,76.90%,68.00%,5-May,1:05
12_Oct_2020,St Petersburg,Hard,R16,6,36,Reilly Opelka [USA] d. (1)Medvedev,2-6 7-5 6-4, (ch),1.67,8.50%,2.80%,62.00%,90.90%,59.30%,4-Feb,1:55
12_Oct_2020,St Petersburg,Hard,R32,6,53,(1)Medvedev d. Richard Gasquet [FRA],3-6 6-3 6-0,,1.84,35.50%,4.80%,66.10%,82.90%,61.90%,3-Feb,1:37
28_Sep_2020,Roland Garros,Clay,R128,5,63,Marton Fucsovics [HUN] d. (4)Medvedev,6-4 7-6(3) 2-6 6-1, (ch),0.93,2.60%,3.50%,60.00%,63.80%,47.80%,13-Jul,3:17
21_Sep_2020,Hamburg,Clay,R32,5,41,Ugo Humbert [FRA] d. (1)Medvedev,6-4 6-3,,0.86,4.30%,4.30%,60.90%,67.90%,55.60%,5-Feb,1:22
31_Aug_2020,US Open,Hard,SF,5,3,(2)Dominic Thiem [AUT] d. (3)Medvedev,6-2 7-6(7) 7-6(5), (ch),0.79,9.50%,3.20%,58.70%,75.70%,40.40%,10-Jun,2:56
31_Aug_2020,US Open,Hard,QF,5,14,(3)Medvedev d. (10)Andrey Rublev [RUS],7-6(6) 6-3 7-6(5), (ch),1.45,16.50%,3.10%,58.80%,89.50%,65.00%,0/0,2:27
31_Aug_2020,US Open,Hard,R16,5,82,(3)Medvedev d. Frances Tiafoe [USA],6-4 6-1 6-0, (ch),1.9,11.70%,1.70%,51.70%,71.00%,69.00%,0/1,1:38
31_Aug_2020,US Open,Hard,R32,5,138,(3)Medvedev d. J J Wolf [USA],6-3 6-3 6-2, (ch),1.59,16.90%,1.30%,51.90%,80.00%,54.10%,4-Feb,1:48
31_Aug_2020,US Open,Hard,R64,5,116,(3)Medvedev d. Christopher Oconnell [AUS],6-3 6-2 6-4,,1.56,11.00%,1.20%,59.80%,83.70%,54.50%,2-Feb,2:16
31_Aug_2020,US Open,Hard,R128,5,79,(3)Medvedev d. Federico Delbonis [ARG],6-1 6-2 6-4,,2.36,6.10%,6.10%,65.20%,86.00%,69.60%,2-Feb,1:46
24_Aug_2020,Cincinnati Masters,Hard,QF,5,12,(8)Roberto Bautista Agut [ESP] d. (3)Medvedev,1-6 6-4 6-3,,1.02,10.30%,2.60%,56.40%,75.00%,29.40%,11-Jun,2:13
24_Aug_2020,Cincinnati Masters,Hard,R16,5,61,(3)Medvedev d. (Q)Aljaz Bedene [SLO],6-3 6-3,,2.19,13.00%,0.00%,58.70%,88.90%,68.40%,0/0,1:08
24_Aug_2020,Cincinnati Masters,Hard,R32,5,101,(3)Medvedev d. (Q)Marcos Giron [USA],6-4 6-4,,1.58,14.30%,5.40%,66.10%,91.90%,42.10%,3-Mar,1:29
17_Feb_2020,Marseille,Hard,QF,5,58,Gilles Simon [FRA] d. (1)Medvedev,6-4 6-0, (ch),0.35,0.00%,0.00%,56.60%,50.00%,39.10%,6-Jan,1:07
17_Feb_2020,Marseille,Hard,R16,5,68,(1)Medvedev d. Jannik Sinner [ITA],1-6 6-1 6-2, (ch),1.79,12.10%,1.70%,50.00%,79.30%,69.00%,0/2,1:19
10_Feb_2020,Rotterdam,Hard,R32,5,104,(SE)Vasek Pospisil [CAN] d. (1)Medvedev,6-4 6-3,,0.84,15.60%,6.70%,64.40%,75.90%,50.00%,5-Feb,1:07
20_Jan_2020,Australian Open,Hard,R16,4,15,(15)Stan Wawrinka [SUI] d. (4)Medvedev,6-2 2-6 4-6 7-6(2) 6-2, (ch),0.89,13.30%,1.40%,68.50%,68.40%,55.60%,11-Jul,3:25
20_Jan_2020,Australian Open,Hard,R32,4,96,(4)Medvedev d. Alexei Popyrin [AUS],6-4 6-3 6-2, (ch),1.64,7.90%,3.90%,56.60%,76.70%,66.70%,1-Jan,1:47
20_Jan_2020,Australian Open,Hard,R64,4,168,(4)Medvedev d. (Q)Pedro Martinez [ESP],7-5 6-1 6-3,,1.85,22.60%,2.40%,57.10%,81.30%,63.90%,4-Mar,2:09
20_Jan_2020,Australian Open,Hard,R128,4,50,(4)Medvedev d. Frances Tiafoe [USA],6-3 4-6 6-4 6-2,,1.13,10.80%,10.00%,52.50%,71.40%,45.60%,11-Jun,2:36
6_Jan_2020,Atp Cup,Hard,SF,5,2,Novak Djokovic [SRB] d. Medvedev,6-1 5-7 6-4, (ch),0.85,5.60%,4.60%,52.80%,61.40%,49.00%,11-Jun,2:47
6_Jan_2020,Atp Cup,Hard,QF,5,13,Medvedev d. Diego Schwartzman [ARG],6-4 4-6 6-3, (ch),1.02,13.60%,0.00%,66.00%,77.90%,37.10%,10-Aug,2:22
6_Jan_2020,Atp Cup,Hard,RR,5,12,Medvedev d. Fabio Fognini [ITA],1-6 6-1 6-3,,1.43,10.30%,6.90%,55.20%,75.00%,57.70%,0/2,1:47
6_Jan_2020,Atp Cup,Hard,RR,5,19,Medvedev d. John Isner [USA],6-3 6-1,,2,13.00%,0.00%,58.70%,81.50%,68.40%,2-Feb,1:00
6_Jan_2020,Atp Cup,Hard,RR,5,53,Medvedev d. Casper Ruud [NOR],6-3 7-6(6),,1.53,20.00%,4.60%,61.50%,92.50%,52.00%,3-Feb,1:33
11_Nov_2019,Tour Finals,Hard,RR,4,1,(1)Rafael Nadal [ESP] d. (4)Medvedev,6-7(3) 6-3 7-6(4), (ch),0.96,19.80%,1.90%,60.40%,75.00%,52.40%,9-May,2:46
11_Nov_2019,Tour Finals,Hard,RR,4,6,(6)Stefanos Tsitsipas [GRE] d. (4)Medvedev,7-6(5) 6-4, (ch),0.89,7.80%,0.00%,68.80%,71.70%,54.20%,4-Mar,1:42
11_Nov_2019,Tour Finals,Hard,RR,4,7,(7)Alexander Zverev [GER] d. (4)Medvedev,6-4 7-6(4), (ch),0.95,16.70%,3.30%,66.70%,77.50%,75.00%,2-Jan,1:18
28_Oct_2019,Paris Masters,Hard,R32,4,65,(Q)Jeremy Chardy [FRA] d. (4)Medvedev,4-6 6-2 6-4,,1.1,13.80%,2.50%,62.50%,82.00%,40.00%,5-Feb,2:06
7_Oct_2019,Shanghai Masters,Hard,F,4,6,(3)Medvedev d. (5)Alexander Zverev [GER],6-4 6-1, (ch),1.5,7.00%,3.50%,57.90%,84.80%,41.70%,6-May,1:13
7_Oct_2019,Shanghai Masters,Hard,SF,4,7,(3)Medvedev d. (6)Stefanos Tsitsipas [GRE],7-6(5) 7-5, (ch),1.39,9.00%,1.50%,64.20%,83.70%,66.70%,5-Apr,1:36
7_Oct_2019,Shanghai Masters,Hard,QF,4,12,(3)Medvedev d. (10)Fabio Fognini [ITA],6-3 7-6(4), (ch),2.01,20.00%,3.30%,76.70%,91.30%,50.00%,0/0,1:26
7_Oct_2019,Shanghai Masters,Hard,R16,4,248,(3)Medvedev d. (Q)Vasek Pospisil [CAN],7-6(7) 7-5,,1.21,12.50%,4.50%,70.50%,82.30%,30.80%,9-Jul,2:05
7_Oct_2019,Shanghai Masters,Hard,R32,4,64,(3)Medvedev d. (Q)Cameron Norrie [GBR],6-3 6-1, (ch),2.33,22.00%,4.90%,75.60%,77.40%,80.00%,0/0,0:54
16_Sep_2019,St. Petersburg,Hard,F,4,15,(1)Medvedev d. (4)Borna Coric [CRO],6-3 6-1, (ch),2.42,17.50%,0.00%,57.50%,78.30%,82.40%,0/0,1:12
16_Sep_2019,St. Petersburg,Hard,SF,4,119,(1)Medvedev d. (Q)Egor Gerasimov [BLR],7-5 7-5, (ch),1.01,7.70%,6.40%,65.40%,76.50%,48.10%,4-Mar,1:30
16_Sep_2019,St. Petersburg,Hard,QF,4,38,(1)Medvedev d. (5)Andrey Rublev [RUS],6-4 7-5, (ch),1.19,17.40%,7.20%,60.90%,71.40%,40.70%,6-Mar,1:41
16_Sep_2019,St. Petersburg,Hard,R16,4,118,(1)Medvedev d. (WC)Evgeny Donskoy [RUS],7-5 6-3, (ch),1.7,13.20%,3.80%,58.50%,80.60%,63.60%,3-Feb,1:16
26_Aug_2019,US Open,Hard,F,5,2,(2)Rafael Nadal [ESP] d. (5)Medvedev,7-5 6-3 5-7 4-6 6-4, (ch),0.85,7.70%,2.20%,64.30%,65.00%,53.80%,15/21,4:50
26_Aug_2019,US Open,Hard,SF,5,78,(5)Medvedev d. Grigor Dimitrov [BUL],7-6(5) 6-4 6-3, (ch),1.1,8.50%,6.80%,47.00%,74.50%,48.40%,9-Jun,2:38
26_Aug_2019,US Open,Hard,QF,5,24,(5)Medvedev d. (23)Stan Wawrinka [SUI],7-6(6) 6-3 3-6 6-1, (ch),1.08,8.50%,9.30%,59.70%,72.70%,57.70%,8-Jun,2:34
26_Aug_2019,US Open,Hard,R16,5,118,(5)Medvedev d. (Q)Dominik Koepfer [GER],3-6 6-3 6-2 7-6(2),,1.22,12.80%,4.30%,55.60%,75.40%,55.80%,14-Oct,2:32
26_Aug_2019,US Open,Hard,R32,5,61,(5)Medvedev d. Feliciano Lopez [ESP],7-6(1) 4-6 7-6(7) 6-4, (ch),1.54,20.90%,6.20%,62.00%,83.80%,63.30%,5-Mar,3:19
26_Aug_2019,US Open,Hard,R64,5,84,(5)Medvedev d. Hugo Dellien [BOL],6-3 7-5 5-7 6-3, (ch),1.27,13.90%,5.20%,53.90%,75.80%,49.10%,14-Aug,2:43
26_Aug_2019,US Open,Hard,R128,5,88,(5)Medvedev d. Prajnesh Gunneswaran [IND],6-4 6-1 6-2,,1.71,13.20%,10.30%,63.20%,83.70%,44.00%,3-Feb,1:25
12_Aug_2019,Cincinnati Masters,Hard,F,8,19,(9)Medvedev d. (16)David Goffin [BEL],7-6(3) 6-4, (ch),1.91,17.50%,1.80%,52.60%,90.00%,63.00%,3-Feb,1:39
12_Aug_2019,Cincinnati Masters,Hard,SF,8,1,(9)Medvedev d. (1)Novak Djokovic [SRB],3-6 6-3 6-3, (ch),0.91,19.80%,4.90%,67.90%,78.20%,42.30%,2-Jan,1:42
12_Aug_2019,Cincinnati Masters,Hard,QF,8,70,(9)Medvedev d. (Q)Andrey Rublev [RUS],6-2 6-3,,1.53,17.60%,3.90%,54.90%,75.00%,56.50%,0/1,1:01
12_Aug_2019,Cincinnati Masters,Hard,R16,8,36,(9)Medvedev d. Jan Lennard Struff [GER],6-2 6-1,,1.68,16.70%,3.70%,68.50%,75.70%,52.90%,3-Mar,1:05
12_Aug_2019,Cincinnati Masters,Hard,R32,8,29,(9)Medvedev d. Benoit Paire [FRA],7-6(2) 6-1, (ch),1.87,9.80%,3.90%,56.90%,75.90%,77.30%,0/1,1:18
12_Aug_2019,Cincinnati Masters,Hard,R64,8,30,(9)Medvedev d. Kyle Edmund [GBR],6-2 7-5, (ch),1.58,15.70%,3.90%,66.70%,67.60%,76.50%,0/2,1:18
5_Aug_2019,Canada Masters,Hard,F,9,2,(1)Rafael Nadal [ESP] d. (8)Medvedev,6-3 6-0, (ch),0.49,10.20%,10.20%,63.30%,61.30%,33.30%,8-Apr,1:10
5_Aug_2019,Canada Masters,Hard,SF,9,8,(8)Medvedev d. (6)Karen Khachanov [RUS],6-1 7-6(6), (ch),1.52,6.20%,7.70%,56.90%,89.20%,39.30%,0/2,1:23
5_Aug_2019,Canada Masters,Hard,QF,9,4,(8)Medvedev d. (2)Dominic Thiem [AUT],6-3 6-1, (ch),2.79,15.40%,5.10%,59.00%,95.70%,62.50%,0/0,0:56
5_Aug_2019,Canada Masters,Hard,R16,9,36,(8)Medvedev d. Cristian Garin [CHI],6-3 6-3,,2.42,16.70%,2.40%,71.40%,86.70%,66.70%,0/1,1:09
5_Aug_2019,Canada Masters,Hard,R32,9,33,(8)Medvedev d. Kyle Edmund [GBR],6-3 6-0,,2.1,7.30%,7.30%,61.00%,88.00%,50.00%,3-Mar,0:59
29_Jul_2019,Washington,Hard,F,10,52,Nick Kyrgios [AUS] d. (3)Medvedev,7-6(6) 7-6(4), (ch),1.07,14.50%,2.90%,62.30%,88.40%,65.40%,0/0,1:34
29_Jul_2019,Washington,Hard,SF,10,122,(3)Medvedev d. (LL)Peter Gojowczyk [GER],6-2 6-2, (ch),2.01,16.30%,2.30%,62.80%,77.80%,62.50%,3-Feb,0:55
29_Jul_2019,Washington,Hard,QF,10,17,(3)Medvedev d. (6)Marin Cilic [CRO],6-4 7-6(7),,1.16,27.50%,1.40%,55.10%,84.20%,74.20%,0/0,1:34
29_Jul_2019,Washington,Hard,R16,10,40,(3)Medvedev d. (16)Frances Tiafoe [USA],6-2 7-5,,1.64,20.00%,9.10%,56.40%,83.90%,58.30%,3-Feb,1:21
29_Jul_2019,Washington,Hard,R32,10,124,(3)Medvedev d. (WC)Bjorn Fratangelo [USA],6-3 6-4,,1.39,12.10%,6.90%,70.70%,80.50%,52.90%,1-Jan,1:13
1_Jul_2019,Wimbledon,Grass,R32,13,23,(21)David Goffin [BEL] d. (11)Medvedev,4-6 6-2 3-6 6-3 7-5, (ch),0.77,11.50%,5.20%,59.80%,64.40%,47.10%,18-Nov,3:31
1_Jul_2019,Wimbledon,Grass,R64,13,101,(11)Medvedev d. (Q)Alexei Popyrin [AUS],6-7(6) 6-1 6-4 6-4,,1.77,9.30%,3.70%,57.40%,85.50%,65.20%,2-Jan,2:31
1_Jul_2019,Wimbledon,Grass,R128,13,106,(11)Medvedev d. Paolo Lorenzi [ITA],6-3 7-6(2) 7-6(2), (ch),1.89,16.50%,3.30%,65.90%,90.00%,64.50%,0/1,2:08
17_Jun_2019,Queen's Club,Grass,SF,13,38,Gilles Simon [FRA] d. (4)Medvedev,6-7(4) 6-4 6-3, (ch),0.93,13.80%,3.20%,59.60%,71.40%,47.40%,8-Apr,2:37
17_Jun_2019,Queen's Club,Grass,QF,13,23,(4)Medvedev d. Diego Schwartzman [ARG],6-2 6-2,,1.62,13.70%,2.00%,54.90%,75.00%,60.90%,4-Apr,1:16
17_Jun_2019,Queen's Club,Grass,R16,13,29,(4)Medvedev d. Lucas Pouille [FRA],7-6(9) 6-7(5) 6-4,,1.11,10.00%,3.60%,58.20%,68.80%,63.00%,0/3,2:14
17_Jun_2019,Queen's Club,Grass,R32,13,37,(4)Medvedev d. Fernando Verdasco [ESP],6-2 6-4, (ch),1.62,10.90%,1.80%,67.30%,78.40%,61.10%,3-Mar,1:10
10_Jun_2019,Stuttgart,Grass,R16,13,26,(WC)Lucas Pouille [FRA] d. (3)Medvedev,7-6(6) 4-6 6-2,,0.9,17.30%,8.20%,60.90%,71.60%,44.20%,12-Sep,2:01
27_May_2019,Roland Garros,Clay,R128,14,43,Pierre Hugues Herbert [FRA] d. (12)Medvedev,4-6 4-6 6-3 6-2 7-5,,1,1.30%,6.00%,63.80%,65.30%,51.90%,16-Sep,3:54
13_May_2019,Rome Masters,Clay,R64,14,36,Nick Kyrgios [AUS] d. (12)Medvedev,6-3 3-6 6-3, (ch),0.69,14.10%,5.90%,54.10%,78.30%,48.70%,3-Jan,1:33
6_May_2019,Madrid Masters,Clay,R64,14,26,Guido Pella [ARG] d. (12)Medvedev,6-2 1-6 6-3,,0.9,5.70%,4.30%,55.70%,69.20%,48.40%,4-Jan,1:44
22_Apr_2019,Barcelona,Clay,F,14,5,(3)Dominic Thiem [AUT] d. (7)Medvedev,6-4 6-0, (ch),0.54,0.00%,6.10%,51.00%,36.00%,45.80%,8-Mar,1:13
22_Apr_2019,Barcelona,Clay,SF,14,7,(7)Medvedev d. (4)Kei Nishikori [JPN],6-4 3-6 7-5, (ch),1.1,8.50%,2.10%,58.50%,69.10%,61.50%,5-Mar,2:24
22_Apr_2019,Barcelona,Clay,QF,14,81,(7)Medvedev d. (LL)Nicolas Jarry [CHI],6-3 6-4, (ch),1.6,8.30%,6.70%,41.70%,92.00%,60.00%,2-Feb,1:26
22_Apr_2019,Barcelona,Clay,R16,14,61,(7)Medvedev d. Mackenzie Mcdonald [USA],6-3 6-2,,1.32,3.50%,0.00%,61.40%,54.30%,68.20%,5-Mar,1:19
22_Apr_2019,Barcelona,Clay,R32,14,83,(7)Medvedev d. (Q)Albert Ramos [ESP],6-3 2-6 6-1,,1.06,6.90%,4.20%,62.50%,66.70%,48.10%,6-Mar,1:50
15_Apr_2019,Monte Carlo Masters,Clay,SF,14,48,Dusan Lajovic [SRB] d. (10)Medvedev,7-5 6-1, (ch),0.8,0.00%,4.50%,53.70%,41.70%,54.80%,12-Jun,1:35
15_Apr_2019,Monte Carlo Masters,Clay,QF,14,1,(10)Medvedev d. (1)Novak Djokovic [SRB],6-3 4-6 6-2, (ch),1.26,3.70%,2.40%,48.80%,70.00%,61.90%,4-Feb,2:20
15_Apr_2019,Monte Carlo Masters,Clay,R16,14,8,(10)Medvedev d. (6)Stefanos Tsitsipas [GRE],6-2 1-6 6-4, (ch),1.08,3.00%,4.50%,37.90%,80.00%,51.20%,4-Jan,1:45
15_Apr_2019,Monte Carlo Masters,Clay,R32,14,45,(10)Medvedev d. Radu Albot [MDA],6-1 6-2,,1.62,4.30%,4.30%,59.60%,67.90%,57.90%,2-Jan,1:09
15_Apr_2019,Monte Carlo Masters,Clay,R64,14,51,(10)Medvedev d. Joao Sousa [POR],6-1 6-1, (ch),2.13,12.50%,10.00%,45.00%,83.30%,63.60%,0/0,0:54
18_Mar_2019,Miami Masters,Hard,R16,15,5,(4)Roger Federer [SUI] d. (13)Medvedev,6-4 6-2, (ch),0.58,3.90%,2.00%,58.80%,63.30%,57.10%,0/3,1:01
18_Mar_2019,Miami Masters,Hard,R32,15,58,(13)Medvedev d. (Q)Reilly Opelka [USA],7-6(5) 6-7(5) 7-6(0),,1.36,17.90%,2.80%,60.40%,90.60%,69.00%,2-Feb,2:22
18_Mar_2019,Miami Masters,Hard,R64,15,55,(13)Medvedev d. Adrian Mannarino [FRA],6-2 6-1,,2.17,20.90%,2.30%,60.50%,92.30%,47.10%,2-Jan,1:09
4_Mar_2019,Indian Wells Masters,Hard,R32,15,113,(Q)Filip Krajinovic [SRB] d. (14)Medvedev,6-3 6-2, (ch),0.69,3.80%,5.80%,59.60%,67.70%,42.90%,10-Jul,1:18
4_Mar_2019,Indian Wells Masters,Hard,R64,15,62,(14)Medvedev d. Mackenzie Mcdonald [USA],7-5 6-0,,1.67,9.80%,7.80%,54.90%,85.70%,52.20%,0/1,1:08
25_Feb_2019,Dubai,Hard,R32,15,113,(Q)Ricardas Berankis [LTU] d. (8)Medvedev,6-3 6-3,,0.75,7.70%,6.20%,52.30%,67.60%,35.50%,10-Jun,1:27
11_Feb_2019,Rotterdam,Hard,SF,16,33,Gael Monfils [FRA] d. (5)Medvedev,4-6 6-3 6-4, (ch),0.87,5.60%,3.30%,56.70%,68.60%,33.30%,10-May,2:08
11_Feb_2019,Rotterdam,Hard,QF,16,140,(5)Medvedev d. (PR)Jo Wilfried Tsonga [FRA],6-4 6-2, (ch),1.65,12.70%,0.00%,60.00%,81.80%,59.10%,2-Feb,1:32
11_Feb_2019,Rotterdam,Hard,R16,16,26,(5)Medvedev d. Fernando Verdasco [ESP],6-2 7-5, (ch),1.35,1.70%,3.30%,50.00%,76.70%,53.30%,2-Jan,1:33
11_Feb_2019,Rotterdam,Hard,R32,16,35,(5)Medvedev d. Jeremy Chardy [FRA],7-6(2) 6-2,,1.3,11.10%,2.80%,76.40%,69.10%,58.80%,6-Apr,1:33
4_Feb_2019,Sofia,Hard,F,16,47,(3)Medvedev d. Marton Fucsovics [HUN],6-4 6-3, (ch),1.3,10.20%,1.70%,50.80%,70.00%,55.20%,3-Feb,1:21
4_Feb_2019,Sofia,Hard,SF,16,33,(3)Medvedev d. (7)Gael Monfils [FRA],6-2 6-4, (ch),1.29,8.50%,1.70%,50.80%,70.00%,58.60%,7-Jun,1:16
4_Feb_2019,Sofia,Hard,QF,16,38,(3)Medvedev d. Martin Klizan [SVK],6-4 6-1,,3.07,23.70%,0.00%,68.40%,84.60%,83.30%,0/0,1:09
4_Feb_2019,Sofia,Hard,R16,16,54,(3)Medvedev d. Robin Haase [NED],5-7 6-2 6-2,,1.5,11.10%,8.30%,51.40%,86.50%,54.30%,3-Jan,1:35
