,Stock_1,Stock_2,Stock_3,Stock_4,Stock_5,Stock_6,Stock_7,Stock_8,Stock_9,Stock_10
2016-09-01,90.37648257426491,60.52725250977608,65.88777053145832,103.42836536677375,109.9655875699625,52.88802587538042,73.8340774931596,61.68751829955545,28.525315120055147,53.29566940176649
2016-09-02,90.55580746301126,60.34935438691222,66.54194817357688,103.56757250888347,110.87628131023914,52.22385276614076,71.49066398878928,61.72190986304565,28.093075788436206,53.00560297419402
2016-09-05,90.337441639908,61.37999929082494,66.87066302886724,103.78426991853267,112.02040888487224,52.44028799553937,71.28853464615601,62.52556853295052,27.815622625875232,53.27680483884272
2016-09-06,89.0311883699242,61.47593322757537,66.9547324296957,105.13558028000888,110.38166478288032,52.20297452965983,71.78264852926168,62.721116206046354,27.853193318776,52.710518200560884
2016-09-07,88.5666730988265,62.28904527356536,66.94677537540238,105.50068461524789,110.37985298772448,51.755100302323605,72.36021708378799,63.11876234903485,28.547998056763486,52.17491386835635
2016-09-08,89.32788746722834,61.46335709064781,67.0692789672311,106.3967481678571,108.07837967730876,51.670310651489686,72.0162004960726,62.60589652282923,28.639616255041812,52.79911621857965
2016-09-09,89.25937267715287,61.60551340133491,67.16525390915216,106.47082450249371,106.88482984450916,52.10456090852305,72.21288985619819,62.90621297652062,28.404747675295525,52.53761941719486
2016-09-12,89.15362727918557,60.61367877998312,65.95945945558833,106.00200201307639,107.3702478955247,51.75631703284085,71.530275204541,62.25596129756185,28.210983603311583,52.18202094653549
2016-09-13,91.1057637759948,61.37852307733098,66.81463593729327,107.17116801508575,106.50332982859177,51.397115976440006,70.95648279862793,63.272881469734486,28.13109540354651,51.497380313925426
2016-09-14,90.77184949778223,61.220895462149485,66.98927831472449,107.43291692957987,105.63128297185268,51.663973922107104,70.5950648739084,63.13144092854138,28.312066150483332,51.092527103314225
2016-09-15,90.31716589156089,61.60136833651312,66.40404004943534,107.15824467394047,106.26733724573924,52.466835434972474,70.97252148824472,63.5489707353038,28.4743774737064,50.52725055445482
2016-09-16,90.4672854336676,61.597343327856585,66.64637474533295,107.33970705022556,106.77595506467989,52.37455744370017,71.03707986602589,62.76147057306517,28.382817261945284,51.36549586328794
2016-09-19,90.79748708324857,61.605598174303395,68.00090182003869,106.3378222245279,105.4745478437087,53.08174445398033,71.12013211246071,62.63299887961908,28.041893246194547,51.646655508141826
2016-09-20,91.32973340190327,60.92081895752981,67.9091132749587,106.1486447525497,105.74599740633094,52.616706270513234,71.84950370573466,63.337099172018455,27.955306361814284,51.541481232469025
2016-09-21,91.25688450895797,60.42546866505708,67.58245569368091,105.97947786727624,107.57340475417551,53.004593416639366,72.43043497300638,63.719349433883266,27.64865258589076,51.57377140379235
2016-09-22,92.17413944830642,59.66287856798751,68.05223606185515,108.00746753257204,109.09558118383124,53.71618873632801,72.66667446279406,64.61733185398695,27.50431427690992,52.18978597731259
2016-09-23,92.81394254998997,59.879047325750825,69.04512897901905,107.69131562141071,108.92931332740018,53.80841948518701,72.10344518415998,64.80134340927121,27.042758440038472,52.81801240048637
2016-09-26,92.9056864305744,59.56078549547239,68.45202780153802,107.55639181223471,109.72456255270903,54.0155679456489,71.67775430118755,64.2176513424113,27.20564266627184,52.34758982633817
2016-09-27,93.0095637481496,59.65258708012938,68.69735755445868,108.35446743197582,108.40823342837221,53.249889676148335,71.34027117498674,65.43598495024125,27.7950465505181,53.455676361927644
2016-09-28,92.88410756211891,58.53694370788099,66.9986376940312,107.85294978899238,108.03358178465615,53.65378489889644,71.7755518265821,65.59849296042128,27.494436892678976,52.79957677784047
2016-09-29,93.16432235148196,58.991989790101606,67.32181422262529,107.10035772143887,108.77459283269202,53.85165812047727,71.17698982532127,65.0623331577947,27.693797980714216,52.65288867400969
2016-09-30,94.67043110347706,59.367718384780595,67.08934700578982,107.24650827210854,108.9349051770923,53.59072940842972,70.66063959265931,65.63291430818835,27.974017021037177,53.04013059761037
2016-10-03,96.1316206796217,59.083947818327566,68.3358918265622,106.67154129003744,107.76176301186801,52.906817458687975,70.42056238110965,65.27725809147557,28.142967052404376,53.16083161401609
2016-10-04,95.06990948686614,58.81240362867168,68.0200903021897,105.22886649424217,106.45519498530595,52.47641766821005,71.19245503337682,65.32977079987975,28.292409584124744,52.18859727906249
2016-10-05,96.2353137190633,59.68097597012966,66.73743803658459,104.78094342938633,107.01953389176458,52.72000745356342,70.78944458354184,65.1999105160889,28.133961893880727,52.26062052788571
2016-10-06,97.41782097931561,59.24116462856603,67.48194678466326,104.28733666403076,106.03642569303055,53.06594542059286,71.36707082344888,65.92058905740572,27.787046013542728,52.02617102666339
2016-10-07,98.25550780360895,59.303988145238414,66.79038930153692,104.75552125855661,105.31452952888696,53.79852924801109,72.30847820530087,66.53555049281128,28.21061697674304,52.180376212210774
2016-10-10,99.04477108111338,60.27969517929241,67.05942578836692,104.68352704900394,103.50406832889259,53.7821674220479,72.83343665734509,67.3101393745969,28.400061446577585,51.92817369681119
2016-10-11,97.20468250101226,59.912913502666306,66.75617514060202,104.39857330606984,104.1561894985343,54.55733711869085,72.91002345735657,67.12233344815162,28.28052114851115,51.986008672551996
2016-10-12,96.4737495723497,59.97540712682715,67.0501441062842,104.60816557217306,104.74589362711625,54.76486833112883,71.87876912930977,67.52553040100571,28.07552782648072,51.286663888210676
2016-10-13,95.49069238924274,60.22995608253243,66.87365982729428,103.28501952638747,105.15464089236599,54.097851561104854,71.92202715492012,67.61904861382597,28.308802264772943,52.30005139224669
2016-10-14,94.27799748507275,60.16534821501412,66.6330335036173,103.63310523061924,105.46606363017473,53.93692018737583,71.65390619142902,66.73941201640852,28.559018541471914,52.54079859018749
2016-10-17,95.17665251503306,60.00686877769292,66.22932106706776,102.8801116615649,105.79877447010672,53.48084306305921,72.74104429051708,65.92313190200915,28.64852733332528,53.544721620228735
2016-10-18,95.7856068194201,60.149368033479874,65.61605516431936,101.88132310109059,106.57513976947553,54.070050693611336,72.4800932665688,65.17452763858053,27.920788327563482,52.912711090319526
2016-10-19,95.7304631590835,61.19020040500704,66.13635003809841,102.21667764150318,106.28011384359488,53.88874772535321,73.38740232875746,65.44346282739482,27.366309890209127,52.606395970242005
2016-10-20,94.98288374649728,60.820041238906505,66.48254738152248,102.16375931583993,106.21421192881171,54.42982584284828,72.98943240490914,66.75403005281616,27.17462033530055,52.6434754526686
2016-10-21,94.77315895928447,60.90281215489433,66.79665247414741,102.57166539242873,105.46907413219424,53.97875650778542,74.53652443088073,66.5174157749897,27.389660939508797,51.771765293421545
2016-10-24,94.56536496407207,60.82325739855843,67.12401908687107,100.50712410667492,105.42714499153196,53.43144642784168,74.69833237249335,65.70997713606141,27.119148834053835,51.52807291888669
2016-10-25,93.6493636642357,60.49477603583758,66.25057639887048,99.09907109384126,106.37898486634316,52.79773529423926,74.50823623515035,66.14324499576134,26.908864245312515,50.931750257315045
2016-10-26,93.90633228056504,61.237921280004244,65.51260595260675,99.0635345444877,104.47263079719521,52.5925222147001,74.49836713257403,65.50733693573974,26.765700672032388,50.073796737902796
2016-10-27,94.02707672439189,61.94435424922969,64.82270151427988,98.66185477580039,105.03852211538099,53.07084376460621,73.5926070962571,65.38931554282374,26.837675104449634,49.99104405841747
2016-10-28,91.83118346344767,62.20780422819389,65.76974316045576,98.73186696600233,103.96472514159805,52.85461723781027,74.7016741912029,66.00365870482673,27.007754305342907,50.24667287112976
2016-10-31,91.28940994549609,62.06578079725004,65.69580900748022,99.1861200199583,105.75240682329205,53.350635981493674,73.87392981402219,66.18423098726527,27.211393215192235,50.61470401012804
2016-11-01,90.77908352671716,64.01276763708881,64.90767962564067,98.4227231941786,106.02508005994848,54.20398441143333,73.39186214974968,66.02594085290632,27.517947838175008,50.63981002298785
2016-11-02,90.5314636031156,64.4005667311697,65.10922216032836,99.27125746407822,107.69214558845387,54.41734320843829,73.64299589236607,66.31730433878175,27.693694847065714,50.778547917396736
2016-11-03,90.57919053123321,65.23866712479104,66.19445919021832,98.22923136974632,107.68144060885834,54.16233214498768,73.49758612977877,66.6169962768696,27.910603824686817,50.73280875796146
2016-11-04,88.95145169755224,64.52033458265934,66.70915235572379,96.16088256934806,108.77443799010521,54.28987956586017,74.28134147648328,66.43331921674452,27.28289094195784,50.94088193365015
2016-11-07,90.112543164554,65.21411286911237,66.3561973061983,96.35280249154277,108.2572695220713,53.97386587433191,74.88729240635772,65.70619214331649,27.059240688919427,50.349358837820276
2016-11-08,88.85922179008445,65.27798731401178,67.11127095132525,96.23308300450533,106.56739568785066,54.30173297959932,75.96455792692514,65.253348302833,26.907423760291977,50.68700212008985
2016-11-09,90.32456809089686,64.9847249478814,66.26492308125555,96.81988589167655,107.5783412807241,54.335794222500056,75.62669842660748,66.08671213150556,27.088613269344286,50.27142192983136
2016-11-10,90.41601893301673,64.07023717052788,66.71375774809205,96.68714435945277,107.0687988936334,54.31171549300136,75.65491308560561,66.7264055895326,27.250698833661065,50.163224018663364
2016-11-11,91.14073617170317,64.3819237698035,66.48325977424517,96.69620143727303,106.95567581996136,54.53708260463077,75.44779231688771,66.51103148037238,27.82143977782987,50.74205922435199
2016-11-14,90.51515961009358,64.76133816646993,66.56347661683415,97.03037820592289,107.2215761441984,55.06260550670607,75.71101766122999,66.53486217589736,28.129102547325104,50.9459553012608
2016-11-15,90.67081113681365,64.99473418444103,66.53039014795101,97.11368541034899,106.61465099908207,54.74711896926709,75.0862344531193,65.48864432424847,27.853717453218817,50.7818510577672
2016-11-16,90.81046182357562,64.8231814653422,64.93648627098358,98.33814442028466,108.01836354849368,54.9390110490426,76.28249030873081,64.99341977566712,28.412280008802707,50.33514913055571
2016-11-17,91.07074602767221,63.97024735606182,64.93376945814998,98.69565649963113,107.88971761557507,55.24321359975133,76.35876264535888,64.67051427498839,28.235985084206053,50.80551894454596
2016-11-18,90.53999081009519,64.58719736954059,65.77669789164312,97.50184616886892,109.13984134125762,56.15042789244946,76.59509774084346,65.18700365807321,28.565732877063343,50.72890213066096
2016-11-21,90.74950052313183,63.708126389369696,65.8546993383783,97.93917023234832,109.81033602720578,56.63613177607592,76.13575620692956,64.84647522471921,29.118655450017542,50.644630228007756
2016-11-22,90.975251104741,63.68149507722686,65.31860544300687,99.23817516770656,109.40073082981559,56.17495428255698,75.85151841407759,63.45651768163168,28.903504164325412,50.05459758080923
2016-11-23,91.57370675454914,63.25894645419703,65.94621285037493,100.41455948461908,110.53750999799153,56.19123596932049,76.01842519993032,62.54575209711173,28.888425963611972,49.63117294818948
2016-11-24,92.24527771842043,65.05125702144689,66.41777911126228,99.0274245882525,110.07318299060793,56.26204008119398,76.11888538286098,62.123801938554095,28.995486049641094,48.972960275591014
2016-11-25,91.44753735887392,65.48053295825966,65.71419718965248,99.45963777393216,108.56339712647394,56.98345665984955,75.62655100476863,61.91848267469409,29.057754139553836,48.621231730852415
2016-11-28,91.62439094940667,65.90034651427723,66.41288431847194,100.16414463755609,108.55274142519593,57.00257457683012,77.19081199137847,62.75801919200335,28.848955272363547,48.832945270496694
2016-11-29,91.37398451531747,65.80667304037058,65.56754478914819,99.88416554367389,110.65015057339099,57.23949903825818,75.60641859979951,63.537423307862746,29.160409823420746,48.56432060162939
2016-11-30,92.06469047388129,65.24409792838945,65.27044835735585,101.13057471670926,110.51335020645496,56.460201001003604,75.56321443923831,63.517437104571435,29.532333185640855,48.57594074739173
2016-12-01,91.73568649082056,65.97224201565429,65.38098846879532,100.61428760391111,111.90217311471443,56.56909184696934,75.60420295476202,63.704014968921896,29.22777960378152,48.31625262363654
2016-12-02,91.78780127201736,65.84841559736314,66.2595976851565,100.8680753523164,113.04098784173355,56.651724272607126,76.34306835949907,64.12078904709216,29.275145902074165,48.409033942761965
2016-12-05,90.9855574320768,66.18470203343516,66.21955714623363,100.51108075430602,114.39459823516464,56.11051776656284,76.07659095715717,64.81109206016913,29.373491876218353,48.369106547792065
2016-12-06,91.25726311804566,66.3325613507881,65.21865676294024,100.3060337499212,116.38372863643792,55.81639233075421,75.8614846200841,64.4840991631699,29.346235096361294,48.036594753117775
2016-12-07,91.74053036377269,66.5015336205198,65.78835905835214,99.60305685456552,115.93452475332059,55.72774274306756,76.17245271811225,63.9811685527908,29.63398879143019,48.72334924744756
2016-12-08,90.90815495338757,66.13375932249636,65.38172821767859,101.65297502425717,115.70920303536519,56.49280989245463,75.41819470158818,63.28584055619426,29.39240156975836,48.23819439457644
2016-12-09,90.71920219596186,65.6401257725316,64.81019466336075,102.60269773391968,117.3751086101932,56.936765422199535,75.77779265510183,63.46907512679572,29.252464941598152,47.76851746022517
2016-12-12,91.08958327720363,64.8497496055242,64.14164389647152,103.57887939676651,119.91859192562357,57.154272684643765,76.50741091782034,63.48416597783472,28.87549640244097,48.18686443512504
2016-12-13,91.64573929955057,64.93081723630276,64.02363206274687,104.44748934253516,118.83633379563206,56.842418322456744,75.8793949766262,63.52807343764613,28.556130065906515,47.77308587196936
2016-12-14,91.0654102270469,64.73969144841757,63.01979935071728,104.53323776812739,120.44150796236995,56.86745128179737,76.83855141916045,64.5587931359048,28.79819271854862,47.87820413583743
2016-12-15,91.1339627161239,65.2815042794111,62.80303894210827,103.10789116811063,120.93536658880251,56.33036060145918,76.19979943478732,64.49716677463617,28.757777562799014,47.03557860583839
2016-12-16,91.32988655701209,65.97467914962591,62.122776465923636,104.2012292333741,119.15000595119398,57.25999806989364,75.97003023885699,64.65381996077627,28.20592566383454,47.02240402085175
2016-12-19,91.58249570374045,65.93462728224648,61.78322529872696,103.52002206527209,120.5353146521276,57.25970199609735,76.95190490960704,64.41861254976695,28.093930800760287,47.524411027846554
2016-12-20,90.19186428152912,65.04619070610883,62.398899137524864,102.58431561665002,118.07786343842857,57.989812434470984,76.0452538494029,64.3431687745686,28.039152176338337,45.87856557670341
2016-12-21,90.00491113298662,65.3609183704655,62.64525376645801,103.37052909150019,117.77679684229504,58.35851790818895,75.66313000165631,63.38711630291375,27.65885786537819,45.114109814682664
2016-12-22,90.94426516240547,64.36149704572351,62.8380844456311,103.26437231706973,117.63668613824443,58.97830837776216,75.41238049790975,63.87039224159739,27.67697750570872,45.03337024110148
2016-12-23,93.0575923385193,63.46916179871627,63.758356548712506,103.97020616662115,117.1840852772082,59.82568357493335,74.35064293520166,63.602966888983374,27.360207500671308,45.24814172348498
2016-12-26,92.10160652267318,63.73793079497932,63.61397950690236,103.60971366246459,117.67005490282467,59.67677350177818,73.67612083324717,65.48996295661215,27.225556454906442,44.064605495487044
2016-12-27,91.39673593920557,62.868488123372686,64.10069606741202,103.8935688869127,118.2263472537359,59.52087031434338,73.52021607056425,65.1949371679759,27.180946024342695,44.46580918047049
2016-12-28,91.74578417978628,63.22720010818067,64.4795669772808,104.70648010084435,118.79774620548874,59.774122077535694,74.32247065156287,64.90261265258644,26.980932498366265,43.9632101779475
2016-12-29,91.95865320274474,62.00948248543544,64.75654143943552,104.68304799979522,120.23686317294448,59.48188765564507,74.20430375221495,65.7258125964494,27.37527088463088,43.61505615085047
2016-12-30,92.17099699456315,62.22191717047254,65.04094117109858,104.5630107619948,121.957810732229,58.676773799712315,73.9692770219469,66.08215919214595,27.5300463674998,44.3146893818175
2017-01-02,93.30451623555007,62.083454112401235,65.98601244503492,104.13503521429865,123.20416935194322,59.582098076360275,74.81456110958622,66.40057528224354,27.493925990347567,43.65906613607207
2017-01-03,93.6375195797099,61.372389968235574,65.44088282694314,103.24758365743503,122.44691477693713,59.47941006072168,74.93250992074192,65.94464521981897,27.765425260840434,43.503690678576895
2017-01-04,92.97020203017878,61.50712339700458,66.77374261910855,103.57848847320095,122.12568554510287,58.85364768674671,74.84549640817711,66.08161264334666,27.664908891656946,42.67812386483891
2017-01-05,92.25106348622859,62.45139222204577,67.79688724193014,102.9437055153074,123.05424207078369,58.37566676597069,75.77769632962155,66.34377484707605,27.97410844440325,41.922953277201614
2017-01-06,92.91247249694507,62.480173543636134,68.4472420182369,103.78811908910896,123.35229649625312,58.198801837600975,76.33483604004479,66.44374925395562,27.766325430713795,41.550667056571136
2017-01-09,91.63190374885625,62.10609708378815,69.16307229443191,103.94021206737405,122.71900345499503,58.5574108781888,75.83500550254467,66.4224638818615,27.68313367101912,41.88944408652284
2017-01-10,90.28080620037906,61.50809711824752,67.91188692585116,103.69653972042481,124.23892250417907,58.240987894237215,75.44962466352666,66.95601917873796,27.943788536364814,41.78153299594825
2017-01-11,90.93436805032353,60.840176342489265,68.90399582780219,105.53802734569965,125.27146331555413,57.45615113501406,75.17058390445933,67.48032034347932,27.864729656607487,42.43550364278318
2017-01-12,91.50641912612132,60.4142986855561,68.94898447960423,104.90815090945773,124.95818989885397,57.186473709556395,75.89557882635337,69.12644749005997,27.485264248962142,41.51881551570738
2017-01-13,91.33647178137693,59.44945905716379,68.93734561832923,105.55735315038064,127.06359716957928,57.3114326635449,75.80242669798612,67.71591817861139,27.471262108811672,41.55440127062025
2017-01-16,91.95661535534504,59.03360377874718,68.65117611309145,104.4527935569709,123.82528292440873,56.71481527130091,74.73961723137022,67.76650898076744,27.27737420343259,41.14918521847947
2017-01-17,91.12624377284956,57.01857970523774,69.59606176782832,103.65560778316343,123.10130505186179,56.01253294434983,75.29447305629151,67.76178039622364,26.99694543254649,40.882169679799034
2017-01-18,92.67987249934552,57.03474925448666,69.56088850390822,103.05681140794638,120.59355469807977,55.91089638564023,75.48275280349226,68.62070116030146,26.398893249460357,40.33546848673287
2017-01-19,92.20538512941046,57.02642578166325,69.44471135515339,103.00299117156804,121.15394161385873,55.51805101393159,76.06795222747579,68.98589443282991,26.31726456414708,41.108629647326474
2017-01-20,93.66607641905374,57.65304613107102,67.4233566295182,104.38248653330884,122.426070567322,56.41718880154376,76.88857892716665,70.5003222391846,26.623919412559285,41.89976372949346
2017-01-23,95.5570971683894,57.85687278273084,66.44810388178679,104.2873093474649,122.96354295707155,56.45556390251986,76.09628935420477,69.34289483998492,26.424908518841132,42.26655948547014
2017-01-24,97.0935445506299,58.483176484397546,67.30048255052837,104.39881828465873,120.83597520005132,56.31963991712002,75.98576360966102,69.04001645915008,26.473203256652656,42.51063472282995
2017-01-25,97.95713457191331,58.34721728140372,66.03117430021993,104.09671123363668,120.84364464715027,56.79476406612702,75.60088826755022,69.46913870104937,26.547017855979174,42.51143555312586
2017-01-26,98.90317545020133,57.97721682442538,65.67642769584263,104.18912027867076,120.047010634857,57.00181333755519,75.15084564081664,69.65746068601875,26.516857102523062,42.59023751889073
2017-01-27,98.51305167171384,57.7656402441306,65.72601052237637,104.39926004170907,120.1057985185577,57.75860795089825,74.56761003957453,69.60445842847724,26.075222890797587,42.75205659076449
2017-01-30,97.49894564271338,57.57254888882012,65.42895279198292,104.63582388969269,119.44621477017483,57.45400625613009,75.4379785185719,69.82471198585169,25.91079614884974,42.635875462368375
2017-01-31,99.1294730891549,57.4885499390232,65.04605069448986,104.22625961083209,118.72286134972386,57.17578222820821,74.62366431657415,68.96935614463357,25.681576149078058,42.86335711421315
2017-02-01,98.81410887578353,57.361586599819795,65.90043495515073,105.3402618750384,118.5963423668699,56.97932260319646,74.14639171820512,69.48275873915622,25.640557984769593,42.680053014026306
2017-02-02,98.08507191011714,56.88046863866734,66.07382854300268,104.30740291476266,119.73400519117212,56.70719374949075,74.03909074951994,68.43053699868456,25.602295729490756,42.4681486774475
2017-02-03,98.08942619622275,57.7882042823953,66.25536237990742,103.76349070987764,118.85608092511075,56.96809151611374,74.87290218549019,68.74466577334529,25.81038347013076,42.84169403229369
2017-02-06,99.50989644688326,56.65367145075492,66.73628273149136,104.67822906549786,117.29614668629054,56.614186578975314,74.35369970815003,68.19299787168944,25.674781259729436,42.91248873404641
2017-02-07,100.4073787526988,57.346257271905536,66.24866290425538,104.11781195292487,118.96140157458119,56.9208443134779,74.43972457168351,68.70002931498536,25.704889605493793,43.23457175032284
2017-02-08,100.13206647632646,57.51161097577735,65.2274359684963,103.60800431346789,118.04158451893053,56.66992997884342,73.81055120422924,68.19428280704706,25.265690384878287,43.411674745604046
2017-02-09,100.10483155196485,56.48546206188987,64.62482400533686,103.91241114915191,117.35734145363674,56.30986163824851,73.71471412557977,68.3942860318255,24.865255988388235,43.61701128289941
2017-02-10,99.37923516118504,56.46211675681388,64.57992770849862,103.52534708310256,116.05703531704674,56.13269852017608,74.69356776427077,67.39543762002269,25.277817430845417,43.49972712216967
2017-02-13,99.46653549607353,55.82442468938082,64.04947868298068,103.17533887311919,114.6970388930164,55.96310033371582,74.38758218626646,68.6833554101101,24.957586343241204,43.474634113656165
2017-02-14,99.76049458141873,55.20963739089828,64.50146816652325,102.93917913013797,111.66168355950273,56.196980974901464,73.68485187157323,67.78044382025415,25.091162643655935,43.21000936153142
2017-02-15,100.71141249221367,55.962785515622755,64.1646543501988,103.69370922380617,110.94942616584969,57.21817913816302,73.32416403392564,68.66626052766159,25.346691954378944,43.43716060649679
2017-02-16,100.10806158983257,55.86398349009684,62.72846621637957,103.88262311845016,111.3725476223602,57.20574272160076,71.48408726695543,67.55190368014622,25.0862670000273,43.43593631117405
2017-02-17,100.44456899212125,55.78188855106227,63.166024987947864,103.15811797622689,112.06104123588058,57.42981185281233,71.74121823894029,67.50287803516521,25.577957347738,43.72652024122893
2017-02-20,99.5531646382897,55.91222374506939,63.640628731519094,102.73149816499074,113.38302926502524,57.621379102571275,70.39439841569767,67.62859317159487,25.45529820802608,43.93933230845569
2017-02-21,100.52803692302446,56.066642414351854,64.81370896061227,102.73232377437287,114.25228363184347,58.087270771499,70.43255317291492,68.36328098249734,25.353232973141548,43.80772554485223
2017-02-22,99.30191620192323,56.183508286485285,64.99611188669212,103.68608864892983,115.41556437336378,58.0143889777714,69.78547481812087,68.64996559141275,25.641166770655232,44.19451493587598
2017-02-23,100.41163922474634,56.09914962945074,64.74045781917135,103.21534911045129,115.31680278977562,57.967638829459744,69.90380946577314,68.62974234682582,25.616869650498927,43.8044920672653
2017-02-24,101.39235029392009,56.183004545435544,64.68387802919194,102.7392029670997,113.66738803084318,58.52611312356627,70.23563430600548,67.50328686603872,25.81236767779111,44.290821213511855
2017-02-27,101.56957763999678,57.1616287519877,64.89964056173574,101.72564745634271,114.08344934753508,58.64812641645136,69.91616075847443,67.9582855596547,25.393301706706133,44.80633679810073
2017-02-28,100.75683028667581,56.55054963016797,64.76871813339801,102.08120566625702,114.33230123690839,58.29597072527649,69.60796827938074,67.05655985379943,25.2964834380766,45.30684010440031
2017-03-01,100.80635374735505,57.0811072882189,65.79617692495637,101.72177091342364,114.16887511426164,59.33662462954025,70.53599945932964,66.02342271422069,25.420437254435686,45.424934888011855
2017-03-02,101.67661488435684,56.66530376057411,65.25611197166198,101.28354260265765,113.4120065351111,59.65682297193036,69.82623006827328,65.54767566237774,24.930800962614835,45.874386848945896
2017-03-03,103.00016830364655,56.516343953862794,65.11820004157491,101.76100915714943,115.33059023872778,59.92335134551134,69.47441854407022,64.5429173986119,24.663051270316785,45.94405835610442
2017-03-06,102.39830514587416,56.62541274662953,64.73768099480941,100.97115004102913,113.80216612373391,60.55723661415666,69.96896793392817,65.7704442015193,24.794871482104163,45.725216586601846
2017-03-07,103.784205761005,56.65512869088241,64.96081205272704,101.0735869181709,110.336962270375,61.29075448523909,70.27144708233993,66.0678573079039,24.790527101888266,45.833127022451094
2017-03-08,103.2362102408405,57.02152191280613,64.09336744745258,101.25215678861548,111.05992670585609,61.17549646308504,70.47815335029007,65.39618382132655,24.53244772909872,45.9619069080149
2017-03-09,103.97730475044851,55.925087365075605,64.43034699533379,100.91572024195558,110.77676365600624,60.52992620906937,69.9598827573256,66.02710290068431,24.53255233976605,45.68340980373841
2017-03-10,103.91457451020408,56.22448353013673,64.75064690359464,100.93493455946296,112.16087838310534,61.04367023630437,70.26258565912684,66.19897975548018,24.726462829242124,45.934880680732896
2017-03-13,105.05157542007719,56.80755008732768,64.16060171326566,100.21279076147998,111.2821866662423,61.46541683898973,69.34444715727864,66.47080424208337,24.819742678099583,46.513160543400105
2017-03-14,105.29267051621997,56.017006650395096,63.508322332043406,99.35445853925988,110.49160427458686,61.26979020708239,68.6138141783839,67.42192716600067,24.452071852678667,47.11467433224908
2017-03-15,106.57397772674383,56.600806465233,63.14720512817022,99.74396019545624,109.11569001433207,61.71846246725512,68.59619387356314,67.21715897911591,24.162603373748688,45.81172820522883
2017-03-16,105.555854527445,57.255489387354466,62.886420226409825,99.64469747572781,109.93863695335185,62.5850283696857,69.39465326038868,66.63749175829942,23.686453690395002,47.15613608032642
2017-03-17,107.9760826365386,57.448897534750145,62.18219024230791,100.54861598539102,109.9831139756382,62.5925936075078,69.93962592177431,67.10868432779519,23.448965614113288,47.06978546377116
2017-03-20,108.73274677870236,57.79264670871445,62.41028371283291,101.38589117483944,109.75158338189263,62.75685400461767,68.05366373729866,66.71048318614581,23.631095714958658,46.79596672603974
2017-03-21,108.29699719416757,57.152622910074584,63.02677693589956,101.86429665323186,110.8213656563409,61.983101790177635,67.98339539183971,66.5035221675764,23.560856743367548,46.452117364226694
2017-03-22,107.98947628464384,57.672624552676204,61.813335645379674,103.30854914210309,111.62835507528129,61.98891460018213,68.50689806295829,65.58410202465559,23.401662711090722,46.449897713373325
2017-03-23,109.49614198994807,57.69590270223493,62.17546680641294,102.98403950121049,112.23664998707548,62.850584016353665,69.13954321196152,65.74080515867865,23.606229162951287,46.87291736848641
2017-03-24,110.09731122282801,58.40942230049729,62.962301075956354,103.00908454962213,113.13819254567791,62.76942717002804,68.68276149665631,65.61893802378849,23.61867569448817,46.021408756841296
2017-03-27,111.08449203997091,56.7499654297787,64.73030768904934,104.3223293087267,113.02288317732162,62.906638090903954,68.93759668041471,65.30612470985974,23.68385642036926,45.99480534809065
2017-03-28,111.04153830661659,56.867822432168445,63.87101965826203,104.40752925427887,113.2527085329145,62.93525381620031,68.79868944754024,66.13604380802002,23.599150175773794,46.10718645180487
2017-03-29,112.51582809548925,56.868857231585395,64.08435485635167,104.46842307797291,114.83789234498082,62.891328075031595,69.58769366408646,66.28323146647121,23.437977890516105,46.57478367617203
2017-03-30,112.24169282711148,57.247691976691875,62.315555885510534,104.50239664091353,114.2764709901489,62.27550180864189,69.19265698382682,65.79147938533306,23.39107648989215,45.76223511483512
2017-03-31,112.64858457045644,58.107025754388836,62.56661421417606,105.26638656618275,115.8475458012385,62.99283660786503,70.37463613348345,65.71726236253224,23.274252924436688,46.36130432425502
2017-04-03,113.49014509011242,58.62154119933143,63.87510822282561,105.42049277563578,116.53548456770606,62.651308905052076,71.7243296895095,65.70245491264686,23.260435231085285,46.32801942840553
2017-04-04,112.8384688794518,58.159835550014826,63.49383679189274,104.343683660157,115.40287637249716,63.48177324246778,72.13349416558978,66.35495399477095,23.52160272427859,47.30676938911749
2017-04-05,110.9642541516898,57.36172465149568,62.86738336621728,103.92778815967174,114.93192757244671,63.139667594578206,72.19446811856058,66.24477802649677,23.29184541007276,46.03408506457774
2017-04-06,109.95317201449352,57.00894629226954,62.66177191892924,103.04267756531735,114.21091661317708,62.49672219425135,72.06250815340485,65.34953231261778,23.041514554533432,45.24113509448936
2017-04-07,109.84716392074182,56.49187406035827,63.23644114085838,103.43134727942702,114.21531536486688,62.15047936659535,72.31354087111202,65.871268397603,23.085026604045353,46.105519809187754
2017-04-10,110.39967993162219,57.06848824691268,63.38704276789915,104.079709739657,113.42445692377714,61.98564581063931,72.5605359051194,66.19809938805393,23.23329750177008,46.75435496759288
2017-04-11,108.93354840810497,56.4487319355811,63.4609314605939,103.49578466918884,117.52532895447813,62.2490884071308,72.54437814076844,65.88086650586641,23.107177813142155,46.7831136331969
2017-04-12,109.11076292143503,56.18898613573963,63.287913245888255,104.64142363438306,119.47839425344529,62.45046218508485,71.78906764826382,66.32678530465664,23.494923630561246,47.55845120235009
